"id","set","category","relative_file","source_rect","grid","visible_pixels","has_hot_pink"
"cell_r06_c04_x64_y96","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r06_c04_x64_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r06_c05_x80_y96","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r06_c05_x80_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r06_c06_x96_y96","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r06_c06_x96_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r06_c07_x112_y96","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r06_c07_x112_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r06_c08_x128_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c08_x128_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r06_c09_x144_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c09_x144_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r06_c10_x160_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c10_x160_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","56","False"
"cell_r06_c11_x176_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c11_x176_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","75","False"
"cell_r06_c12_x192_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c12_x192_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","61","False"
"cell_r06_c13_x208_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c13_x208_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","88","False"
"cell_r06_c14_x224_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c14_x224_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","58","False"
"cell_r06_c16_x256_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c16_x256_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","55","False"
"cell_r06_c17_x272_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c17_x272_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","79","False"
"cell_r06_c18_x288_y96","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r06_c18_x288_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","60","False"
"cell_r06_c21_x336_y96","by_cell","machinery_structures","by_cell/machinery_structures/cell_r06_c21_x336_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","25","False"
"cell_r06_c22_x352_y96","by_cell","machinery_structures","by_cell/machinery_structures/cell_r06_c22_x352_y96.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","49","False"
"cell_r07_c00_x0_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c00_x0_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","10","False"
"cell_r07_c01_x16_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c01_x16_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","128","False"
"cell_r07_c02_x32_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c02_x32_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","92","False"
"cell_r07_c03_x48_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c03_x48_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","36","False"
"cell_r07_c04_x64_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c04_x64_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r07_c05_x80_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c05_x80_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r07_c06_x96_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c06_x96_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r07_c07_x112_y112","by_cell","architecture_blocks","by_cell/architecture_blocks/cell_r07_c07_x112_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r07_c08_x128_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c08_x128_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r07_c09_x144_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c09_x144_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","256","False"
"cell_r07_c10_x160_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c10_x160_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","22","False"
"cell_r07_c11_x176_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c11_x176_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","64","False"
"cell_r07_c12_x192_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c12_x192_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","128","False"
"cell_r07_c13_x208_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c13_x208_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","122","False"
"cell_r07_c14_x224_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c14_x224_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","192","False"
"cell_r07_c15_x240_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c15_x240_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","48","False"
"cell_r07_c16_x256_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c16_x256_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","142","False"
"cell_r07_c17_x272_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c17_x272_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","26","False"
"cell_r07_c18_x288_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c18_x288_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","26","False"
"cell_r07_c19_x304_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c19_x304_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","37","False"
"cell_r07_c20_x320_y112","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r07_c20_x320_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","56","False"
"cell_r07_c21_x336_y112","by_cell","machinery_structures","by_cell/machinery_structures/cell_r07_c21_x336_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","55","False"
"cell_r07_c22_x352_y112","by_cell","machinery_structures","by_cell/machinery_structures/cell_r07_c22_x352_y112.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","70","False"
"cell_r08_c00_x0_y128","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r08_c00_x0_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r08_c01_x16_y128","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r08_c01_x16_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r08_c02_x32_y128","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r08_c02_x32_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r08_c03_x48_y128","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r08_c03_x48_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r08_c04_x64_y128","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r08_c04_x64_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","169","False"
"cell_r08_c05_x80_y128","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r08_c05_x80_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","68","False"
"cell_r08_c06_x96_y128","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r08_c06_x96_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","70","False"
"cell_r08_c07_x112_y128","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r08_c07_x112_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","74","False"
"cell_r08_c08_x128_y128","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r08_c08_x128_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","70","False"
"cell_r08_c09_x144_y128","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r08_c09_x144_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","68","False"
"cell_r08_c11_x176_y128","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r08_c11_x176_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","122","False"
"cell_r08_c12_x192_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c12_x192_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r08_c13_x208_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c13_x208_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","126","False"
"cell_r08_c14_x224_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c14_x224_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","134","False"
"cell_r08_c15_x240_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c15_x240_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","148","False"
"cell_r08_c16_x256_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c16_x256_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","148","False"
"cell_r08_c17_x272_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c17_x272_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","64","False"
"cell_r08_c18_x288_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c18_x288_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","46","False"
"cell_r08_c19_x304_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c19_x304_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","36","False"
"cell_r08_c20_x320_y128","by_cell","pipes_machinery","by_cell/pipes_machinery/cell_r08_c20_x320_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","63","False"
"cell_r08_c21_x336_y128","by_cell","buttons_lights","by_cell/buttons_lights/cell_r08_c21_x336_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","68","False"
"cell_r08_c22_x352_y128","by_cell","buttons_lights","by_cell/buttons_lights/cell_r08_c22_x352_y128.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","73","False"
"cell_r09_c00_x0_y144","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r09_c00_x0_y144.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r09_c01_x16_y144","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r09_c01_x16_y144.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r09_c02_x32_y144","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r09_c02_x32_y144.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r09_c03_x48_y144","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r09_c03_x48_y144.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","160","False"
"cell_r09_c04_x64_y144","by_cell","floor_wall_blocks","by_cell/floor_wall_blocks/cell_r09_c04_x64_y144.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","60","False"
"cell_r09_c05_x80_y144","by_cell","lights_collectibles","by_cell/lights_collectibles/cell_r09_c05_x80_y144.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","32","True"
